trial_num,periodic,chosen_IOI,has_high_intensity,high_intensity_index,percentage_increase,intervals
106,False,,False,,,"[0.139, 0.146, 0.167, 0.189, 0.181, 0.339, 0.207, 0.295, 0.361, 0.133, 0.164, 0.182, 0.294, 0.204]"
107,True,0.25,True,13,0.634560230086942,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
108,True,0.25,False,,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
109,True,0.25,True,14,0.647783681105944,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
110,False,,True,12,0.6480420489411869,"[0.279, 0.102, 0.366, 0.175, 0.36, 0.201, 0.364, 0.294, 0.232, 0.335, 0.132, 0.174, 0.262, 0.112]"
111,False,,False,,,"[0.305, 0.215, 0.265, 0.203, 0.14, 0.292, 0.166, 0.225, 0.237, 0.24, 0.11, 0.115, 0.358, 0.364]"
112,True,0.25,True,11,0.63972134147586,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
113,False,,True,11,0.6591112202685083,"[0.117, 0.158, 0.207, 0.153, 0.306, 0.122, 0.135, 0.213, 0.166, 0.186, 0.105, 0.308, 0.312, 0.146]"
114,True,0.25,True,12,0.6435292501091052,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
115,False,,True,11,0.6576961164752495,"[0.311, 0.319, 0.334, 0.327, 0.186, 0.199, 0.249, 0.317, 0.372, 0.344, 0.101, 0.296, 0.242, 0.151]"
116,False,,True,11,0.655747664652191,"[0.352, 0.36, 0.256, 0.126, 0.322, 0.234, 0.21, 0.158, 0.285, 0.249, 0.233, 0.364, 0.267, 0.283]"
117,True,0.2,False,,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
118,True,0.2,False,,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
119,True,0.2,False,,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
120,False,,True,12,0.6425528026949507,"[0.362, 0.315, 0.307, 0.119, 0.105, 0.121, 0.181, 0.277, 0.306, 0.337, 0.234, 0.193, 0.349, 0.286]"
121,False,,False,,,"[0.21, 0.185, 0.198, 0.112, 0.233, 0.363, 0.359, 0.261, 0.161, 0.266, 0.219, 0.329, 0.243, 0.128]"
122,False,,False,,,"[0.349, 0.359, 0.189, 0.356, 0.22, 0.268, 0.324, 0.216, 0.197, 0.165, 0.145, 0.227, 0.346, 0.204]"
123,True,0.2,False,,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
124,True,0.2,True,13,0.6270464170749297,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
125,True,0.2,False,,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
126,False,,True,14,0.6605123767797709,"[0.18, 0.242, 0.106, 0.162, 0.218, 0.227, 0.24, 0.219, 0.267, 0.23, 0.28, 0.237, 0.159, 0.363]"
127,False,,True,11,0.6317734375629043,"[0.136, 0.297, 0.336, 0.262, 0.301, 0.293, 0.186, 0.343, 0.182, 0.213, 0.296, 0.161, 0.285, 0.283]"
128,True,0.2,False,,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
129,True,0.2,False,,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
130,False,,False,,,"[0.227, 0.17, 0.227, 0.25, 0.129, 0.197, 0.259, 0.159, 0.158, 0.327, 0.14, 0.241, 0.237, 0.26]"
131,False,,True,12,0.6346443744428416,"[0.166, 0.271, 0.246, 0.347, 0.193, 0.277, 0.372, 0.284, 0.135, 0.268, 0.133, 0.346, 0.323, 0.332]"
132,False,,False,,,"[0.162, 0.263, 0.1, 0.325, 0.174, 0.271, 0.286, 0.192, 0.191, 0.301, 0.155, 0.184, 0.138, 0.197]"
133,True,0.25,False,,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
134,True,0.2,True,11,0.6604727045793086,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
135,True,0.25,True,14,0.6410799781023816,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
136,True,0.25,True,11,0.6652774442010891,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
137,False,,False,,,"[0.363, 0.187, 0.313, 0.31, 0.228, 0.36, 0.25, 0.288, 0.172, 0.211, 0.315, 0.321, 0.124, 0.239]"
138,True,0.2,False,,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
139,False,,True,11,0.6299435599743446,"[0.228, 0.127, 0.295, 0.162, 0.275, 0.32, 0.307, 0.275, 0.363, 0.157, 0.164, 0.295, 0.26, 0.332]"
140,True,0.25,True,12,0.6434076625664029,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
141,False,,False,,,"[0.297, 0.301, 0.36, 0.133, 0.103, 0.194, 0.332, 0.363, 0.132, 0.192, 0.233, 0.269, 0.111, 0.247]"
142,True,0.2,False,,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
143,False,,True,11,0.6307766913045467,"[0.366, 0.225, 0.256, 0.117, 0.207, 0.357, 0.245, 0.3, 0.364, 0.303, 0.125, 0.134, 0.124, 0.195]"
144,True,0.25,True,11,0.6521207600290028,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
145,True,0.2,False,,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
146,True,0.25,True,11,0.6727634433556163,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
147,True,0.25,True,13,0.6462706356441835,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
148,True,0.25,True,12,0.6549372689251105,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
149,False,,False,,,"[0.149, 0.317, 0.172, 0.22, 0.303, 0.161, 0.211, 0.243, 0.357, 0.318, 0.363, 0.344, 0.133, 0.301]"
150,False,,True,13,0.6718588800522726,"[0.138, 0.215, 0.177, 0.357, 0.151, 0.223, 0.219, 0.293, 0.317, 0.101, 0.303, 0.25, 0.206, 0.35]"
151,True,0.25,False,,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
152,True,0.2,False,,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
153,True,0.25,True,11,0.6557444472953146,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
154,False,,True,14,0.6589925989461424,"[0.117, 0.144, 0.169, 0.313, 0.235, 0.313, 0.218, 0.297, 0.306, 0.109, 0.257, 0.178, 0.269, 0.318]"
155,False,,False,,,"[0.233, 0.312, 0.117, 0.186, 0.195, 0.362, 0.131, 0.366, 0.23, 0.255, 0.287, 0.187, 0.279, 0.264]"
156,False,,True,13,0.6676824959690767,"[0.189, 0.154, 0.24, 0.358, 0.319, 0.278, 0.204, 0.126, 0.184, 0.171, 0.361, 0.197, 0.354, 0.129]"
157,True,0.25,False,,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
