trial_num,periodic,chosen_IOI,has_high_intensity,high_intensity_index,intervals
19,False,,False,,"[0.358, 0.32, 0.191, 0.244, 0.248, 0.228, 0.281, 0.228, 0.186, 0.114, 0.191, 0.317, 0.283, 0.353]"
20,False,,True,11,"[0.122, 0.211, 0.114, 0.349, 0.133, 0.193, 0.139, 0.177, 0.219, 0.228, 0.204, 0.161, 0.102, 0.242]"
21,True,0.2,False,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
22,True,0.2,False,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
23,False,,False,,"[0.129, 0.293, 0.231, 0.355, 0.119, 0.304, 0.318, 0.22, 0.233, 0.305, 0.366, 0.137, 0.362, 0.341]"
24,False,,True,14,"[0.277, 0.371, 0.137, 0.244, 0.249, 0.358, 0.11, 0.228, 0.128, 0.331, 0.329, 0.195, 0.242, 0.136]"
25,False,,True,13,"[0.373, 0.29, 0.278, 0.147, 0.313, 0.108, 0.228, 0.114, 0.172, 0.262, 0.256, 0.267, 0.248, 0.305]"
26,False,,False,,"[0.284, 0.218, 0.26, 0.342, 0.141, 0.309, 0.336, 0.311, 0.288, 0.193, 0.303, 0.151, 0.304, 0.212]"
27,True,0.2,False,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
28,True,0.2,False,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
29,False,,False,,"[0.236, 0.192, 0.224, 0.175, 0.18, 0.197, 0.187, 0.146, 0.299, 0.161, 0.218, 0.304, 0.359, 0.344]"
30,True,0.25,True,11,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
31,True,0.25,False,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
32,True,0.25,False,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
33,False,,False,,"[0.158, 0.118, 0.244, 0.361, 0.118, 0.12, 0.126, 0.105, 0.259, 0.279, 0.159, 0.305, 0.33, 0.161]"
34,False,,False,,"[0.28, 0.208, 0.14, 0.349, 0.101, 0.249, 0.346, 0.256, 0.216, 0.23, 0.158, 0.368, 0.289, 0.246]"
35,False,,True,11,"[0.252, 0.368, 0.119, 0.29, 0.142, 0.317, 0.146, 0.132, 0.236, 0.184, 0.131, 0.355, 0.217, 0.309]"
36,True,0.25,True,13,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
37,False,,True,14,"[0.265, 0.355, 0.179, 0.104, 0.221, 0.345, 0.236, 0.156, 0.303, 0.116, 0.328, 0.193, 0.194, 0.316]"
38,True,0.2,False,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
39,False,,True,14,"[0.126, 0.128, 0.244, 0.318, 0.125, 0.287, 0.189, 0.241, 0.255, 0.35, 0.307, 0.283, 0.109, 0.206]"
40,True,0.25,True,14,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
41,False,,True,11,"[0.186, 0.349, 0.165, 0.198, 0.279, 0.206, 0.234, 0.365, 0.245, 0.199, 0.355, 0.118, 0.349, 0.262]"
42,True,0.25,True,11,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
43,True,0.2,False,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
44,False,,False,,"[0.334, 0.304, 0.271, 0.228, 0.305, 0.13, 0.216, 0.344, 0.134, 0.35, 0.357, 0.113, 0.131, 0.188]"
45,True,0.25,False,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
46,True,0.25,False,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
47,True,0.25,True,14,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
48,True,0.2,False,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
49,True,0.2,True,12,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
50,True,0.2,False,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
51,True,0.25,True,11,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
52,False,,True,13,"[0.332, 0.288, 0.277, 0.228, 0.294, 0.295, 0.157, 0.275, 0.233, 0.334, 0.359, 0.14, 0.344, 0.162]"
53,False,,True,14,"[0.256, 0.101, 0.349, 0.365, 0.245, 0.334, 0.124, 0.245, 0.216, 0.245, 0.257, 0.291, 0.369, 0.28]"
54,True,0.2,False,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
55,True,0.2,True,13,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
56,False,,False,,"[0.206, 0.147, 0.228, 0.288, 0.188, 0.278, 0.324, 0.175, 0.301, 0.224, 0.179, 0.174, 0.229, 0.205]"
57,False,,False,,"[0.313, 0.152, 0.25, 0.347, 0.32, 0.138, 0.248, 0.264, 0.154, 0.265, 0.128, 0.188, 0.282, 0.372]"
58,False,,False,,"[0.339, 0.162, 0.111, 0.103, 0.334, 0.106, 0.151, 0.189, 0.122, 0.346, 0.308, 0.284, 0.187, 0.316]"
59,False,,True,13,"[0.271, 0.279, 0.202, 0.202, 0.197, 0.36, 0.158, 0.352, 0.103, 0.158, 0.196, 0.23, 0.203, 0.117]"
60,True,0.2,False,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
61,False,,True,13,"[0.245, 0.237, 0.365, 0.239, 0.139, 0.276, 0.183, 0.208, 0.179, 0.364, 0.154, 0.221, 0.259, 0.135]"
62,True,0.2,True,11,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
63,True,0.2,True,12,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
64,True,0.25,False,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
65,True,0.25,False,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
66,False,,False,,"[0.183, 0.112, 0.21, 0.323, 0.14, 0.362, 0.183, 0.137, 0.243, 0.36, 0.149, 0.347, 0.281, 0.236]"
67,True,0.25,False,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
68,True,0.2,True,12,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
69,True,0.2,False,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
70,False,,True,11,"[0.162, 0.29, 0.138, 0.256, 0.135, 0.198, 0.149, 0.23, 0.137, 0.114, 0.331, 0.137, 0.267, 0.178]"
71,False,,True,12,"[0.159, 0.253, 0.23, 0.25, 0.37, 0.132, 0.271, 0.27, 0.277, 0.128, 0.296, 0.314, 0.255, 0.12]"
72,False,,True,11,"[0.182, 0.11, 0.131, 0.248, 0.37, 0.199, 0.346, 0.336, 0.261, 0.237, 0.302, 0.123, 0.159, 0.359]"
73,False,,True,12,"[0.319, 0.181, 0.175, 0.355, 0.264, 0.145, 0.165, 0.332, 0.36, 0.104, 0.279, 0.2, 0.247, 0.218]"
74,True,0.2,True,12,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
75,False,,True,13,"[0.185, 0.112, 0.3, 0.31, 0.314, 0.228, 0.223, 0.334, 0.169, 0.152, 0.336, 0.124, 0.138, 0.322]"
76,False,,False,,"[0.174, 0.33, 0.177, 0.14, 0.316, 0.285, 0.15, 0.269, 0.174, 0.117, 0.174, 0.183, 0.167, 0.289]"
77,False,,False,,"[0.217, 0.25, 0.353, 0.152, 0.284, 0.335, 0.187, 0.227, 0.163, 0.202, 0.293, 0.137, 0.14, 0.322]"
78,True,0.2,True,13,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
79,False,,False,,"[0.325, 0.274, 0.159, 0.217, 0.248, 0.138, 0.279, 0.231, 0.129, 0.201, 0.292, 0.316, 0.147, 0.106]"
80,False,,False,,"[0.226, 0.217, 0.148, 0.189, 0.236, 0.137, 0.325, 0.257, 0.318, 0.125, 0.35, 0.246, 0.119, 0.234]"
81,False,,True,14,"[0.192, 0.362, 0.323, 0.259, 0.349, 0.213, 0.363, 0.226, 0.146, 0.28, 0.262, 0.138, 0.337, 0.11]"
82,False,,False,,"[0.274, 0.326, 0.207, 0.363, 0.125, 0.225, 0.251, 0.106, 0.149, 0.279, 0.175, 0.177, 0.221, 0.309]"
83,True,0.25,False,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
84,False,,True,13,"[0.374, 0.325, 0.289, 0.261, 0.13, 0.278, 0.216, 0.177, 0.182, 0.118, 0.103, 0.17, 0.165, 0.336]"
85,True,0.2,True,13,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
86,False,,False,,"[0.273, 0.246, 0.248, 0.244, 0.136, 0.172, 0.25, 0.299, 0.288, 0.368, 0.225, 0.173, 0.252, 0.218]"
87,True,0.2,True,12,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
88,True,0.2,False,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
89,True,0.2,False,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
90,False,,True,12,"[0.104, 0.132, 0.105, 0.247, 0.126, 0.309, 0.101, 0.188, 0.249, 0.122, 0.353, 0.17, 0.301, 0.297]"
91,False,,True,13,"[0.347, 0.155, 0.17, 0.184, 0.127, 0.258, 0.156, 0.273, 0.23, 0.366, 0.342, 0.278, 0.256, 0.348]"
92,True,0.25,False,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
93,False,,False,,"[0.128, 0.294, 0.171, 0.334, 0.104, 0.335, 0.201, 0.348, 0.308, 0.237, 0.112, 0.293, 0.323, 0.1]"
94,False,,False,,"[0.122, 0.331, 0.336, 0.264, 0.105, 0.186, 0.184, 0.273, 0.324, 0.127, 0.228, 0.375, 0.368, 0.374]"
95,True,0.2,True,13,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
96,True,0.2,True,14,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
97,True,0.25,True,13,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
98,True,0.25,False,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
99,True,0.2,False,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
100,False,,False,,"[0.355, 0.293, 0.283, 0.2, 0.144, 0.108, 0.301, 0.106, 0.297, 0.249, 0.295, 0.225, 0.179, 0.282]"
101,True,0.25,True,11,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
102,True,0.2,True,11,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
103,False,,True,13,"[0.22, 0.107, 0.242, 0.309, 0.211, 0.214, 0.237, 0.269, 0.175, 0.19, 0.141, 0.211, 0.118, 0.222]"
104,True,0.2,True,13,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
105,False,,False,,"[0.198, 0.17, 0.175, 0.121, 0.118, 0.321, 0.246, 0.325, 0.138, 0.134, 0.146, 0.114, 0.231, 0.118]"
106,False,,False,,"[0.205, 0.142, 0.326, 0.368, 0.371, 0.161, 0.32, 0.207, 0.23, 0.139, 0.201, 0.367, 0.37, 0.314]"
107,False,,True,14,"[0.112, 0.258, 0.181, 0.25, 0.262, 0.114, 0.143, 0.26, 0.349, 0.216, 0.209, 0.29, 0.19, 0.295]"
108,False,,False,,"[0.329, 0.267, 0.165, 0.364, 0.302, 0.114, 0.169, 0.12, 0.325, 0.191, 0.167, 0.173, 0.359, 0.202]"
109,False,,True,14,"[0.193, 0.355, 0.242, 0.291, 0.179, 0.293, 0.271, 0.267, 0.296, 0.194, 0.234, 0.22, 0.296, 0.349]"
110,True,0.25,False,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
111,False,,True,13,"[0.249, 0.19, 0.264, 0.2, 0.251, 0.362, 0.182, 0.143, 0.209, 0.22, 0.217, 0.145, 0.324, 0.121]"
112,False,,False,,"[0.206, 0.118, 0.203, 0.375, 0.159, 0.371, 0.128, 0.224, 0.103, 0.205, 0.307, 0.288, 0.243, 0.165]"
113,True,0.25,True,12,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
114,False,,False,,"[0.318, 0.168, 0.184, 0.214, 0.245, 0.237, 0.21, 0.283, 0.342, 0.219, 0.321, 0.147, 0.122, 0.292]"
115,True,0.2,False,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
116,True,0.2,False,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
117,False,,True,12,"[0.301, 0.321, 0.199, 0.305, 0.211, 0.341, 0.112, 0.184, 0.103, 0.149, 0.269, 0.285, 0.278, 0.349]"
118,True,0.2,False,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
119,True,0.2,True,12,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
120,False,,False,,"[0.174, 0.249, 0.149, 0.344, 0.277, 0.104, 0.179, 0.108, 0.168, 0.204, 0.187, 0.177, 0.316, 0.322]"
121,False,,True,13,"[0.298, 0.188, 0.19, 0.175, 0.319, 0.326, 0.331, 0.11, 0.365, 0.186, 0.347, 0.242, 0.37, 0.202]"
122,True,0.2,False,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
123,False,,False,,"[0.272, 0.359, 0.121, 0.358, 0.228, 0.119, 0.333, 0.331, 0.318, 0.143, 0.194, 0.161, 0.278, 0.249]"
124,False,,False,,"[0.234, 0.168, 0.157, 0.214, 0.174, 0.245, 0.173, 0.314, 0.354, 0.161, 0.247, 0.139, 0.208, 0.329]"
125,False,,False,,"[0.142, 0.115, 0.219, 0.139, 0.284, 0.213, 0.159, 0.171, 0.165, 0.304, 0.362, 0.203, 0.34, 0.303]"
126,False,,True,12,"[0.117, 0.151, 0.366, 0.185, 0.36, 0.162, 0.293, 0.243, 0.318, 0.295, 0.2, 0.199, 0.353, 0.335]"
127,False,,False,,"[0.274, 0.36, 0.168, 0.352, 0.167, 0.111, 0.128, 0.272, 0.306, 0.206, 0.194, 0.323, 0.263, 0.124]"
128,True,0.25,True,11,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
129,True,0.2,True,12,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
130,True,0.2,True,14,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
131,True,0.25,False,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
132,True,0.25,True,11,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
133,False,,False,,"[0.191, 0.24, 0.125, 0.326, 0.274, 0.12, 0.362, 0.36, 0.277, 0.371, 0.143, 0.2, 0.264, 0.178]"
134,False,,False,,"[0.121, 0.237, 0.352, 0.15, 0.269, 0.136, 0.203, 0.257, 0.149, 0.35, 0.249, 0.131, 0.24, 0.108]"
135,True,0.2,True,13,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
136,True,0.25,False,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
137,False,,False,,"[0.325, 0.27, 0.225, 0.106, 0.328, 0.207, 0.296, 0.226, 0.289, 0.229, 0.204, 0.167, 0.293, 0.195]"
138,False,,True,14,"[0.109, 0.156, 0.277, 0.134, 0.154, 0.226, 0.136, 0.185, 0.203, 0.103, 0.3, 0.13, 0.34, 0.229]"
139,False,,False,,"[0.269, 0.306, 0.371, 0.228, 0.117, 0.106, 0.226, 0.337, 0.273, 0.172, 0.15, 0.101, 0.305, 0.261]"
140,False,,True,14,"[0.105, 0.15, 0.185, 0.201, 0.1, 0.118, 0.295, 0.239, 0.247, 0.363, 0.11, 0.198, 0.169, 0.221]"
141,True,0.25,True,14,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
142,True,0.2,False,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
143,True,0.2,True,14,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
144,True,0.2,True,13,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
145,False,,True,13,"[0.333, 0.281, 0.34, 0.264, 0.144, 0.136, 0.171, 0.241, 0.19, 0.329, 0.225, 0.286, 0.282, 0.167]"
146,False,,False,,"[0.274, 0.348, 0.301, 0.211, 0.103, 0.191, 0.31, 0.301, 0.114, 0.199, 0.346, 0.121, 0.143, 0.263]"
147,False,,True,13,"[0.236, 0.259, 0.343, 0.26, 0.327, 0.286, 0.14, 0.13, 0.14, 0.131, 0.176, 0.295, 0.189, 0.345]"
148,False,,False,,"[0.356, 0.244, 0.103, 0.236, 0.272, 0.217, 0.292, 0.174, 0.279, 0.233, 0.291, 0.174, 0.197, 0.286]"
149,False,,True,13,"[0.241, 0.364, 0.261, 0.202, 0.316, 0.103, 0.238, 0.362, 0.165, 0.358, 0.227, 0.248, 0.199, 0.157]"
150,False,,True,14,"[0.338, 0.222, 0.309, 0.266, 0.307, 0.21, 0.275, 0.358, 0.125, 0.209, 0.318, 0.35, 0.146, 0.204]"
151,False,,True,12,"[0.115, 0.158, 0.126, 0.285, 0.229, 0.267, 0.12, 0.206, 0.342, 0.225, 0.2, 0.145, 0.269, 0.247]"
152,False,,True,12,"[0.347, 0.289, 0.269, 0.2, 0.355, 0.317, 0.205, 0.355, 0.205, 0.31, 0.118, 0.213, 0.177, 0.362]"
153,True,0.25,True,14,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
154,False,,False,,"[0.351, 0.335, 0.364, 0.255, 0.372, 0.101, 0.127, 0.109, 0.175, 0.309, 0.185, 0.282, 0.185, 0.293]"
155,True,0.2,True,14,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
156,False,,True,13,"[0.152, 0.32, 0.119, 0.126, 0.279, 0.331, 0.172, 0.344, 0.101, 0.151, 0.198, 0.223, 0.196, 0.134]"
157,False,,True,12,"[0.133, 0.243, 0.372, 0.108, 0.375, 0.269, 0.333, 0.309, 0.355, 0.143, 0.307, 0.133, 0.16, 0.322]"
158,False,,True,14,"[0.337, 0.122, 0.252, 0.14, 0.16, 0.371, 0.292, 0.315, 0.186, 0.114, 0.35, 0.348, 0.323, 0.214]"
159,True,0.25,True,11,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
160,True,0.25,False,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
161,True,0.25,True,13,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
162,True,0.25,False,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
163,True,0.25,True,14,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
164,True,0.25,True,14,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
165,False,,False,,"[0.23, 0.118, 0.352, 0.198, 0.297, 0.191, 0.189, 0.323, 0.273, 0.136, 0.143, 0.192, 0.249, 0.201]"
166,False,,True,12,"[0.344, 0.19, 0.175, 0.121, 0.18, 0.336, 0.24, 0.246, 0.12, 0.177, 0.202, 0.319, 0.299, 0.112]"
