trial_num,periodic,chosen_IOI,has_high_intensity,high_intensity_index,percentage_increase,intervals
14,True,0.25,True,11,0.6595311759101125,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
15,False,,True,11,0.647002734400683,"[0.264, 0.299, 0.256, 0.26, 0.207, 0.113, 0.371, 0.286, 0.257, 0.253, 0.19, 0.248, 0.284, 0.364]"
16,False,,False,,,"[0.196, 0.111, 0.262, 0.198, 0.339, 0.136, 0.122, 0.223, 0.326, 0.275, 0.303, 0.261, 0.237, 0.103]"
17,False,,False,,,"[0.297, 0.227, 0.31, 0.116, 0.337, 0.3, 0.158, 0.241, 0.254, 0.188, 0.224, 0.226, 0.208, 0.247]"
18,True,0.2,False,,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
19,True,0.25,False,,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
20,False,,True,14,0.6606216621315674,"[0.239, 0.306, 0.374, 0.341, 0.275, 0.254, 0.254, 0.282, 0.282, 0.286, 0.142, 0.364, 0.172, 0.144]"
21,False,,False,,,"[0.283, 0.135, 0.106, 0.141, 0.217, 0.289, 0.158, 0.128, 0.23, 0.371, 0.183, 0.299, 0.137, 0.179]"
22,True,0.2,True,12,0.6666158677925389,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
23,False,,False,,,"[0.286, 0.122, 0.36, 0.335, 0.211, 0.237, 0.24, 0.22, 0.213, 0.35, 0.237, 0.164, 0.343, 0.279]"
24,False,,True,12,0.6273012371369425,"[0.246, 0.205, 0.194, 0.126, 0.113, 0.311, 0.261, 0.186, 0.281, 0.312, 0.249, 0.335, 0.26, 0.197]"
25,True,0.25,True,12,0.663372417753065,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
26,False,,True,12,0.6396261250661955,"[0.272, 0.313, 0.37, 0.196, 0.107, 0.239, 0.128, 0.288, 0.296, 0.289, 0.221, 0.332, 0.355, 0.216]"
27,False,,False,,,"[0.195, 0.127, 0.256, 0.337, 0.136, 0.139, 0.26, 0.335, 0.164, 0.302, 0.307, 0.259, 0.373, 0.214]"
28,True,0.2,True,13,0.6430804402731461,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
29,True,0.2,True,14,0.6567401033662827,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
30,False,,False,,,"[0.121, 0.162, 0.342, 0.237, 0.158, 0.307, 0.285, 0.19, 0.133, 0.259, 0.267, 0.356, 0.143, 0.217]"
31,False,,False,,,"[0.367, 0.175, 0.126, 0.128, 0.319, 0.33, 0.334, 0.167, 0.332, 0.366, 0.289, 0.301, 0.23, 0.362]"
32,False,,False,,,"[0.324, 0.374, 0.172, 0.355, 0.261, 0.288, 0.145, 0.314, 0.321, 0.307, 0.297, 0.229, 0.238, 0.127]"
33,False,,True,11,0.6425801473416758,"[0.274, 0.317, 0.101, 0.29, 0.362, 0.302, 0.174, 0.178, 0.297, 0.125, 0.263, 0.164, 0.371, 0.315]"
34,True,0.2,False,,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
35,True,0.25,False,,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
36,True,0.2,True,13,0.6438629927767723,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
37,False,,False,,,"[0.201, 0.185, 0.353, 0.374, 0.268, 0.233, 0.325, 0.231, 0.27, 0.365, 0.354, 0.334, 0.265, 0.189]"
38,True,0.2,True,13,0.6654952652752598,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
39,False,,True,14,0.6431981407030526,"[0.361, 0.306, 0.267, 0.362, 0.196, 0.299, 0.342, 0.373, 0.296, 0.141, 0.356, 0.101, 0.37, 0.114]"
40,False,,True,14,0.6741518360223041,"[0.357, 0.245, 0.263, 0.337, 0.167, 0.324, 0.348, 0.264, 0.343, 0.27, 0.26, 0.173, 0.221, 0.264]"
41,True,0.2,True,14,0.6407775214897888,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
42,True,0.25,True,11,0.6324751250317,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
43,False,,True,11,0.656803864264715,"[0.25, 0.353, 0.173, 0.28, 0.363, 0.356, 0.265, 0.196, 0.24, 0.283, 0.255, 0.197, 0.327, 0.319]"
44,False,,False,,,"[0.301, 0.147, 0.242, 0.234, 0.129, 0.155, 0.288, 0.338, 0.258, 0.161, 0.361, 0.138, 0.193, 0.263]"
45,True,0.2,False,,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
46,True,0.2,False,,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
47,False,,True,14,0.6323299827193835,"[0.366, 0.118, 0.256, 0.215, 0.197, 0.214, 0.159, 0.366, 0.262, 0.259, 0.34, 0.278, 0.132, 0.221]"
48,False,,True,12,0.6342085947488598,"[0.233, 0.282, 0.163, 0.158, 0.273, 0.244, 0.245, 0.181, 0.186, 0.139, 0.237, 0.131, 0.337, 0.251]"
49,True,0.25,False,,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
50,True,0.25,True,13,0.6697277712352018,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
51,True,0.25,False,,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
52,True,0.25,True,14,0.638676479923329,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
53,True,0.25,False,,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
54,True,0.25,False,,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
55,True,0.25,False,,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
56,False,,True,13,0.672690973142513,"[0.244, 0.288, 0.21, 0.193, 0.13, 0.362, 0.15, 0.151, 0.151, 0.174, 0.249, 0.183, 0.124, 0.236]"
57,False,,True,13,0.6554798375462494,"[0.274, 0.103, 0.315, 0.322, 0.321, 0.181, 0.36, 0.265, 0.318, 0.204, 0.123, 0.125, 0.186, 0.151]"
58,False,,True,14,0.6473519140929017,"[0.159, 0.119, 0.302, 0.145, 0.268, 0.34, 0.198, 0.21, 0.206, 0.225, 0.161, 0.156, 0.346, 0.264]"
59,False,,False,,,"[0.109, 0.174, 0.156, 0.326, 0.177, 0.23, 0.314, 0.27, 0.13, 0.228, 0.338, 0.26, 0.276, 0.25]"
60,False,,False,,,"[0.24, 0.241, 0.144, 0.25, 0.19, 0.317, 0.131, 0.333, 0.214, 0.35, 0.197, 0.222, 0.178, 0.229]"
61,True,0.25,True,14,0.6663702203790678,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
62,False,,True,12,0.6622171921028653,"[0.37, 0.193, 0.146, 0.34, 0.213, 0.238, 0.184, 0.316, 0.373, 0.294, 0.249, 0.355, 0.288, 0.258]"
63,False,,False,,,"[0.352, 0.319, 0.373, 0.276, 0.235, 0.363, 0.152, 0.107, 0.104, 0.199, 0.186, 0.15, 0.265, 0.361]"
64,False,,True,13,0.6439353855911959,"[0.291, 0.312, 0.139, 0.155, 0.264, 0.264, 0.262, 0.169, 0.198, 0.125, 0.123, 0.329, 0.284, 0.174]"
65,False,,True,14,0.6475087203415137,"[0.134, 0.299, 0.286, 0.264, 0.174, 0.153, 0.306, 0.271, 0.128, 0.227, 0.136, 0.263, 0.191, 0.313]"
66,True,0.2,False,,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
67,True,0.25,False,,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
68,False,,True,13,0.6315702362441578,"[0.15, 0.131, 0.32, 0.316, 0.191, 0.209, 0.25, 0.225, 0.14, 0.334, 0.268, 0.163, 0.284, 0.257]"
69,False,,False,,,"[0.151, 0.222, 0.358, 0.162, 0.108, 0.31, 0.327, 0.251, 0.316, 0.116, 0.229, 0.329, 0.3, 0.283]"
70,True,0.2,True,11,0.6737942380073433,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
71,False,,False,,,"[0.168, 0.21, 0.371, 0.118, 0.319, 0.269, 0.256, 0.127, 0.25, 0.192, 0.264, 0.138, 0.131, 0.259]"
72,True,0.25,True,12,0.6601933295018022,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
73,True,0.25,True,12,0.6746169466622516,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
74,True,0.25,True,13,0.638215977728329,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
75,False,,False,,,"[0.181, 0.368, 0.246, 0.345, 0.253, 0.184, 0.312, 0.319, 0.188, 0.129, 0.232, 0.157, 0.119, 0.133]"
76,True,0.25,True,12,0.6445829508520825,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
77,False,,True,14,0.6260576374572026,"[0.277, 0.297, 0.361, 0.291, 0.11, 0.302, 0.203, 0.154, 0.308, 0.239, 0.356, 0.366, 0.203, 0.306]"
78,True,0.25,True,11,0.6631902767726793,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
79,True,0.2,False,,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
80,False,,True,14,0.6413049563543741,"[0.212, 0.125, 0.307, 0.122, 0.324, 0.17, 0.263, 0.279, 0.239, 0.342, 0.256, 0.223, 0.298, 0.276]"
81,False,,True,11,0.6304299363476435,"[0.236, 0.169, 0.153, 0.202, 0.213, 0.22, 0.198, 0.167, 0.308, 0.277, 0.303, 0.156, 0.209, 0.107]"
82,False,,False,,,"[0.258, 0.17, 0.164, 0.222, 0.19, 0.2, 0.212, 0.321, 0.157, 0.136, 0.373, 0.163, 0.247, 0.261]"
83,True,0.2,True,13,0.6330402862681399,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
84,True,0.2,False,,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
85,True,0.25,False,,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
86,True,0.25,True,12,0.6610438089679358,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
87,False,,True,12,0.6668157564168185,"[0.102, 0.268, 0.3, 0.16, 0.285, 0.306, 0.102, 0.25, 0.211, 0.312, 0.271, 0.203, 0.25, 0.142]"
88,False,,True,12,0.6300512951771973,"[0.289, 0.128, 0.252, 0.191, 0.283, 0.103, 0.303, 0.341, 0.3, 0.158, 0.158, 0.285, 0.311, 0.31]"
89,True,0.25,True,11,0.6451446765920898,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
90,True,0.2,False,,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
91,True,0.25,True,14,0.6427101099504423,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
92,True,0.2,True,11,0.6269263022298133,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
93,True,0.2,True,13,0.651546747502186,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
94,False,,False,,,"[0.116, 0.124, 0.198, 0.342, 0.225, 0.14, 0.256, 0.262, 0.345, 0.256, 0.247, 0.22, 0.201, 0.354]"
95,True,0.25,False,,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
96,True,0.25,True,12,0.6343926490064157,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
97,False,,False,,,"[0.237, 0.168, 0.198, 0.35, 0.183, 0.118, 0.259, 0.326, 0.233, 0.207, 0.118, 0.354, 0.119, 0.116]"
98,True,0.2,True,13,0.6520528685811908,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
99,False,,True,13,0.6500555036280984,"[0.268, 0.259, 0.288, 0.206, 0.191, 0.339, 0.141, 0.252, 0.165, 0.125, 0.258, 0.21, 0.353, 0.348]"
100,True,0.25,False,,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
101,False,,False,,,"[0.318, 0.155, 0.167, 0.171, 0.267, 0.189, 0.224, 0.156, 0.139, 0.188, 0.151, 0.322, 0.335, 0.247]"
102,False,,True,13,0.6676547665307471,"[0.294, 0.365, 0.206, 0.183, 0.247, 0.207, 0.212, 0.224, 0.367, 0.233, 0.322, 0.17, 0.273, 0.115]"
103,True,0.25,False,,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
104,True,0.25,False,,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
105,True,0.2,True,11,0.6452902116350466,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
106,False,,True,11,0.6394286437337229,"[0.16, 0.175, 0.254, 0.221, 0.353, 0.334, 0.216, 0.37, 0.144, 0.143, 0.169, 0.175, 0.196, 0.225]"
107,False,,False,,,"[0.293, 0.169, 0.145, 0.303, 0.316, 0.226, 0.355, 0.344, 0.22, 0.217, 0.213, 0.168, 0.192, 0.344]"
108,False,,False,,,"[0.201, 0.266, 0.254, 0.207, 0.299, 0.129, 0.252, 0.369, 0.275, 0.21, 0.138, 0.326, 0.127, 0.123]"
109,False,,True,11,0.6433837258017564,"[0.144, 0.309, 0.258, 0.232, 0.295, 0.127, 0.212, 0.135, 0.268, 0.341, 0.373, 0.294, 0.139, 0.233]"
110,False,,True,11,0.6654818354431199,"[0.311, 0.309, 0.319, 0.353, 0.268, 0.285, 0.227, 0.144, 0.157, 0.198, 0.283, 0.295, 0.291, 0.212]"
111,True,0.2,False,,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
112,True,0.25,True,14,0.6300426334023725,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
113,False,,False,,,"[0.209, 0.306, 0.354, 0.223, 0.161, 0.237, 0.144, 0.362, 0.172, 0.139, 0.274, 0.298, 0.181, 0.309]"
114,False,,False,,,"[0.195, 0.25, 0.374, 0.16, 0.165, 0.103, 0.175, 0.242, 0.338, 0.354, 0.315, 0.275, 0.14, 0.157]"
115,False,,False,,,"[0.284, 0.151, 0.256, 0.329, 0.258, 0.275, 0.337, 0.12, 0.196, 0.133, 0.255, 0.108, 0.249, 0.238]"
116,False,,False,,,"[0.34, 0.206, 0.232, 0.265, 0.137, 0.309, 0.238, 0.189, 0.225, 0.366, 0.217, 0.359, 0.325, 0.118]"
117,False,,False,,,"[0.209, 0.299, 0.122, 0.119, 0.27, 0.369, 0.348, 0.273, 0.331, 0.282, 0.327, 0.183, 0.332, 0.255]"
118,False,,True,11,0.6362673675958289,"[0.239, 0.303, 0.115, 0.299, 0.336, 0.269, 0.302, 0.166, 0.181, 0.361, 0.362, 0.184, 0.184, 0.313]"
119,True,0.25,True,14,0.6546443616347906,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
120,True,0.2,False,,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
121,False,,True,14,0.6338307648896855,"[0.321, 0.162, 0.285, 0.364, 0.344, 0.273, 0.13, 0.114, 0.279, 0.341, 0.26, 0.243, 0.252, 0.245]"
122,False,,True,13,0.6637992074259079,"[0.193, 0.372, 0.279, 0.178, 0.285, 0.296, 0.284, 0.357, 0.249, 0.158, 0.317, 0.122, 0.306, 0.162]"
123,True,0.2,True,14,0.6523505722862137,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
124,False,,False,,,"[0.351, 0.268, 0.24, 0.281, 0.317, 0.131, 0.123, 0.142, 0.238, 0.288, 0.304, 0.25, 0.187, 0.293]"
125,True,0.25,False,,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
126,False,,True,13,0.6617098670614147,"[0.316, 0.229, 0.192, 0.205, 0.26, 0.3, 0.277, 0.152, 0.262, 0.277, 0.333, 0.161, 0.294, 0.363]"
127,False,,False,,,"[0.213, 0.222, 0.165, 0.359, 0.215, 0.104, 0.16, 0.163, 0.339, 0.29, 0.199, 0.17, 0.152, 0.361]"
128,False,,True,14,0.6671079634820027,"[0.104, 0.111, 0.146, 0.257, 0.206, 0.217, 0.126, 0.363, 0.362, 0.256, 0.248, 0.285, 0.134, 0.324]"
129,True,0.2,True,14,0.6395360221723254,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
130,True,0.25,False,,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
131,False,,False,,,"[0.278, 0.248, 0.365, 0.369, 0.116, 0.227, 0.261, 0.235, 0.147, 0.298, 0.137, 0.292, 0.294, 0.344]"
132,False,,False,,,"[0.19, 0.293, 0.141, 0.325, 0.247, 0.338, 0.298, 0.268, 0.113, 0.131, 0.129, 0.33, 0.34, 0.357]"
133,False,,False,,,"[0.306, 0.169, 0.265, 0.174, 0.163, 0.33, 0.128, 0.325, 0.188, 0.225, 0.278, 0.37, 0.197, 0.356]"
134,True,0.2,False,,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
135,True,0.2,True,12,0.6437119593985209,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
136,False,,True,14,0.649229721249725,"[0.141, 0.134, 0.299, 0.363, 0.141, 0.128, 0.326, 0.206, 0.205, 0.289, 0.119, 0.208, 0.286, 0.285]"
137,False,,False,,,"[0.272, 0.334, 0.281, 0.373, 0.275, 0.195, 0.31, 0.103, 0.237, 0.304, 0.262, 0.133, 0.24, 0.23]"
138,True,0.2,True,13,0.6354236776574912,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
139,False,,True,11,0.6395599581851871,"[0.308, 0.122, 0.111, 0.232, 0.351, 0.262, 0.149, 0.251, 0.228, 0.305, 0.113, 0.284, 0.226, 0.334]"
140,True,0.2,True,14,0.6435721489673794,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
141,False,,True,14,0.6460828194921296,"[0.186, 0.321, 0.221, 0.164, 0.362, 0.119, 0.225, 0.127, 0.214, 0.123, 0.122, 0.301, 0.169, 0.16]"
142,False,,False,,,"[0.337, 0.188, 0.228, 0.239, 0.167, 0.176, 0.315, 0.285, 0.104, 0.28, 0.292, 0.211, 0.32, 0.216]"
143,True,0.2,False,,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
144,True,0.2,False,,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
145,True,0.25,True,12,0.6476959854106242,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
146,True,0.25,False,,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
147,False,,True,14,0.6686990658762575,"[0.214, 0.327, 0.117, 0.108, 0.171, 0.373, 0.148, 0.347, 0.197, 0.369, 0.218, 0.199, 0.223, 0.205]"
148,True,0.25,False,,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
149,True,0.2,False,,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
150,True,0.2,True,11,0.6312546439613145,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
151,True,0.2,False,,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
152,True,0.2,True,12,0.6461178997746766,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
153,True,0.2,False,,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
154,True,0.25,True,14,0.6599765455256829,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
155,False,,False,,,"[0.198, 0.153, 0.297, 0.108, 0.262, 0.258, 0.168, 0.195, 0.198, 0.303, 0.335, 0.192, 0.213, 0.125]"
156,True,0.2,False,,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
